2023-05-02 11:15:42:	logging to ppo/Acrobot-v1/2023-05-02-11-15-10-238383
2023-05-02 11:15:42:	saved parameters.txt to ppo/Acrobot-v1/2023-05-02-11-15-10-238383/parameters.txt
2023-05-02 11:15:42:	Initializing Environment
2023-05-02 11:15:42:	Initializing Agent
2023-05-02 11:15:42:	Initializing Trainer
2023-05-02 11:15:42:	Started training
2023-05-02 11:17:42:	Timestep:98000	Evaluation return -108.400000
2023-05-02 11:17:45:	Timestep:100000	Evaluation return -114.800000
2023-05-02 11:17:47:	Timestep:102000	Evaluation return -104.000000
2023-05-02 11:17:49:	Timestep:104000	Evaluation return -110.000000
2023-05-02 11:17:51:	Timestep:106000	Evaluation return -109.200000
2023-05-02 11:17:53:	Timestep:108000	Evaluation return -112.000000
2023-05-02 11:17:55:	Timestep:110000	Evaluation return -119.000000
2023-05-02 11:17:57:	Timestep:112000	Evaluation return -116.400000
2023-05-02 11:17:59:	Timestep:114000	Evaluation return -102.400000
2023-05-02 11:18:01:	Timestep:116000	Evaluation return -105.400000
2023-05-02 11:18:03:	Timestep:118000	Evaluation return -100.000000
2023-05-02 11:18:05:	Timestep:120000	Evaluation return -119.200000
2023-05-02 11:18:07:	Timestep:122000	Evaluation return -106.200000
2023-05-02 11:18:09:	Timestep:124000	Evaluation return -96.600000
2023-05-02 11:18:11:	Timestep:126000	Evaluation return -119.200000
2023-05-02 11:18:13:	Timestep:128000	Evaluation return -100.400000
2023-05-02 11:18:15:	Timestep:130000	Evaluation return -106.400000
2023-05-02 11:18:17:	Timestep:132000	Evaluation return -109.200000
2023-05-02 11:18:19:	Timestep:134000	Evaluation return -100.800000
2023-05-02 11:18:21:	Timestep:136000	Evaluation return -87.000000
2023-05-02 11:18:23:	Timestep:138000	Evaluation return -108.600000
2023-05-02 11:18:25:	Timestep:140000	Evaluation return -90.600000
2023-05-02 11:18:27:	Timestep:142000	Evaluation return -90.400000
2023-05-02 11:18:30:	Timestep:144000	Evaluation return -106.200000
2023-05-02 11:18:32:	Timestep:146000	Evaluation return -97.000000
2023-05-02 11:18:34:	Timestep:148000	Evaluation return -94.800000
2023-05-02 11:18:36:	Timestep:150000	Evaluation return -98.800000
2023-05-02 11:18:38:	Timestep:152000	Evaluation return -116.800000
2023-05-02 11:18:40:	Timestep:154000	Evaluation return -107.400000
2023-05-02 11:18:42:	Timestep:156000	Evaluation return -102.600000
2023-05-02 11:18:44:	Timestep:158000	Evaluation return -162.600000
2023-05-02 11:18:46:	Timestep:160000	Evaluation return -98.800000
2023-05-02 11:18:48:	Timestep:162000	Evaluation return -107.000000
2023-05-02 11:18:50:	Timestep:164000	Evaluation return -101.000000
2023-05-02 11:18:52:	Timestep:166000	Evaluation return -93.200000
2023-05-02 11:18:54:	Timestep:168000	Evaluation return -107.800000
2023-05-02 11:18:56:	Timestep:170000	Evaluation return -103.400000
2023-05-02 11:18:58:	Timestep:172000	Evaluation return -97.200000
2023-05-02 11:19:00:	Timestep:174000	Evaluation return -107.200000
2023-05-02 11:19:02:	Timestep:176000	Evaluation return -118.000000
2023-05-02 11:19:04:	Timestep:178000	Evaluation return -113.400000
2023-05-02 11:19:06:	Timestep:180000	Evaluation return -88.800000
2023-05-02 11:19:08:	Timestep:182000	Evaluation return -120.400000
2023-05-02 11:19:10:	Timestep:184000	Evaluation return -77.200000
2023-05-02 11:19:12:	Timestep:186000	Evaluation return -145.200000
2023-05-02 11:19:14:	Timestep:188000	Evaluation return -98.400000
2023-05-02 11:19:16:	Timestep:190000	Evaluation return -94.000000
2023-05-02 11:19:18:	Timestep:192000	Evaluation return -93.800000
2023-05-02 11:19:21:	Timestep:194000	Evaluation return -145.000000
2023-05-02 11:19:23:	Timestep:196000	Evaluation return -112.000000
2023-05-02 11:19:25:	Timestep:198000	Evaluation return -92.800000
2023-05-02 11:19:27:	Timestep:200000	Evaluation return -96.200000
2023-05-02 11:19:29:	Timestep:202000	Evaluation return -99.000000
2023-05-02 11:19:31:	Timestep:204000	Evaluation return -82.000000
2023-05-02 11:19:33:	Timestep:206000	Evaluation return -75.400000
2023-05-02 11:19:35:	Timestep:208000	Evaluation return -118.600000
2023-05-02 11:19:37:	Timestep:210000	Evaluation return -96.800000
2023-05-02 11:19:39:	Timestep:212000	Evaluation return -104.200000
2023-05-02 11:19:41:	Timestep:214000	Evaluation return -95.600000
